plant_id,source,source_record_id,scientific_name_in_master,resolution_status
PLANT-1434,BSI,1208,Millettia racemosa Benth.,BSI_ONLY
PLANT-1435,BSI,1209,Millingtonia hortensis L.f.,BSI_ONLY
PLANT-1436,BSI,1210,Mimosa pudica L.,MATCHED
PLANT-1436,NMPB,589,Mimosa pudica L.,MATCHED
PLANT-1437,BSI,1211,Mimosa rubicaulis Lam.,BSI_ONLY
PLANT-1438,BSI,1212,Mimulus moschatus Douglas ex Lindl.,BSI_ONLY
PLANT-1439,BSI,1213,Mimulus strictus Benth.,BSI_ONLY
PLANT-1440,BSI,1214,Mimusops elengi L.,MATCHED
PLANT-1440,NMPB,590,Mimusops elengi L.,MATCHED
PLANT-1441,NMPB,591,Mirabilis jalapa L.,NMPB_ONLY
PLANT-1442,BSI,1215,Mitragyna parvifolia (Roxb.) Korth.,MATCHED
PLANT-1442,NMPB,592,Mitragyna parvifolia (Roxb.) Korth.,MATCHED
PLANT-1443,BSI,1216,Mitragyna rotundifolia (Roxb.) Kuntze,BSI_ONLY
PLANT-1444,BSI,1217,Mollugo cerviana (L.) Ser.,MATCHED
PLANT-1444,NMPB,593,Mollugo cerviana (L.) Ser.,MATCHED
PLANT-1445,BSI,1218,Mollugo nudicaulis Lam.,BSI_ONLY
PLANT-1446,BSI,1219,Mollugo pentaphylla L.,MATCHED
PLANT-1446,NMPB,594,Mollugo pentaphylla L.,MATCHED
PLANT-1447,NMPB,595,Momordica charantia L.,NMPB_ONLY
PLANT-1448,NMPB,596,Momordica dioica Roxb. ex Willd.,NMPB_ONLY
PLANT-1449,NMPB,597,Monochoria hastaefolia C.Presl.,NMPB_ONLY
PLANT-1450,NMPB,598,Monochoria vaginalis (Burm.f.) C.Presl.,NMPB_ONLY
PLANT-1451,BSI,1220,Monotropa uniflora L.,BSI_ONLY
PLANT-1452,NMPB,599,Morchella esculenta Pers.,NMPB_ONLY
PLANT-1453,BSI,1221,Morinda citrifolia L.,MATCHED
PLANT-1453,NMPB,600,Morinda citrifolia L.,MATCHED
PLANT-1454,NMPB,601,Morinda pubescens J.E.Sm.; [= M. coreia Buch.-Ham.;,NMPB_ONLY
PLANT-1455,BSI,1222,Morinda umbellata L.,BSI_ONLY
PLANT-1456,BSI,1223,Moringa concanensis Nimmo,MATCHED
PLANT-1456,NMPB,602,Moringa concanensis Nimmo,MATCHED
PLANT-1457,BSI,1224,Moringa oleifera Lam.,MATCHED
PLANT-1457,NMPB,603,Moringa oleifera Lam.,MATCHED
PLANT-1458,BSI,1225,Mormordica balsamina L.,BSI_ONLY
PLANT-1459,BSI,1226,Mormordica charantia L.,BSI_ONLY
PLANT-1460,BSI,1227,Mormordica cochinchinensis (Lour.) Spreng.,BSI_ONLY
PLANT-1461,BSI,1228,Mormordica dioica Roxb. ex Willd.,BSI_ONLY
PLANT-1462,BSI,1229,Morus alba L.,MATCHED
PLANT-1462,NMPB,604,Morus alba L.,MATCHED
PLANT-1463,BSI,1230,Morus australis Poir.,BSI_ONLY
PLANT-1464,BSI,1231,Morus nigra L.,BSI_ONLY
PLANT-1465,BSI,1232,Moschosma polystachyum Benth.,BSI_ONLY
PLANT-1466,BSI,1233,Mucuna gigantea DC.,BSI_ONLY
PLANT-1467,BSI,1234,Mucuna monosperma DC. ex Wight,BSI_ONLY
PLANT-1468,BSI,1235,Mucuna nigricans (Lour.) Steud.,BSI_ONLY
PLANT-1469,BSI,1236,Mucuna pruriens (L.) DC.,MATCHED
PLANT-1469,NMPB,605,Mucuna pruriens (L.) DC.,MATCHED
PLANT-1470,NMPB,606,Mucuna utilis Wall. ex Wight; [= M. cochinchinensis Cheval],NMPB_ONLY
PLANT-1471,NMPB,607,Mukia maderaspatana (L.) M.Roem.; [= Melothria maderaspatana (L.) Cogn.],NMPB_ONLY
PLANT-1472,BSI,1237,Murdannia scapiflora (Roxb.) Royle,BSI_ONLY
PLANT-1473,BSI,1238,Murraya koenigii (L.) Spreng.,MATCHED
PLANT-1473,NMPB,608,Murraya koenigii (L.) Spreng.,MATCHED
PLANT-1474,BSI,1239,Murraya paniculata (L.) Jacq.,BSI_ONLY
PLANT-1475,BSI,1240,Musa paradisiaca L.,BSI_ONLY
PLANT-1476,NMPB,609,Musa sapientum L.,NMPB_ONLY
PLANT-1477,NMPB,610,Mussaenda frondosa L.,NMPB_ONLY
PLANT-1478,BSI,1241,Mussaenda glabra Vahl,BSI_ONLY
PLANT-1479,BSI,1242,Mussaenda glabrata (Hook.f.) Hutch. ex Gamble,BSI_ONLY
PLANT-1480,BSI,1243,Myrica esculenta Buch.-Ham.,MATCHED
PLANT-1480,NMPB,611,Myrica esculenta Buch.-Ham.,MATCHED
PLANT-1481,BSI,1244,Myricaria bracteata Royle,BSI_ONLY
PLANT-1482,BSI,1245,Myristica dactyloides Gaertn.,MATCHED
PLANT-1482,NMPB,612,Myristica dactyloides Gaertn.,MATCHED
PLANT-1483,BSI,1246,Myristica fragrans Houtt.,MATCHED
PLANT-1483,NMPB,613,Myristica fragrans Houtt.,MATCHED
PLANT-1484,BSI,1247,Myristica malabarica Lam.,MATCHED
PLANT-1484,NMPB,614,Myristica malabarica Lam.,MATCHED
PLANT-1485,BSI,1248,Myrsine africana L.,MATCHED
PLANT-1485,NMPB,615,Myrsine africana L.,MATCHED
PLANT-1486,NMPB,616,Myrsine capitellata Wall.,NMPB_ONLY
PLANT-1487,BSI,1249,Myrtus communis L.,BSI_ONLY
PLANT-1488,NMPB,617,Myxopyrum serratulum A.W.Hill,NMPB_ONLY
PLANT-1489,BSI,1250,Myxopyrum smilacifolium (Wall.) Blume,BSI_ONLY
PLANT-1490,BSI,1251,Nannorhops ritchiena (Griff.) Wendl.,BSI_ONLY
PLANT-1491,BSI,1252,Nardostachys grandiflora DC.,BSI_ONLY
PLANT-1492,NMPB,618,Nardostachys jatamansi (D.Don) DC.,NMPB_ONLY
PLANT-1493,BSI,1253,Naringi crenulata (Roxb.) Nicolson,MATCHED
PLANT-1493,NMPB,619,Naringi crenulata (Roxb.) Nicolson,MATCHED
PLANT-1494,BSI,1254,Nelumbo nucifera Gaertn.,MATCHED
PLANT-1494,NMPB,620,Nelumbo nucifera Gaertn.,MATCHED
PLANT-1495,BSI,1255,Neolitsea cassia (L.) Kosterm.,BSI_ONLY
PLANT-1496,NMPB,621,Nepeta cataria L.,NMPB_ONLY
PLANT-1497,NMPB,622,Nepeta hindostana (B.Heyne ex,NMPB_ONLY
PLANT-1498,NMPB,623,Nerium oleander L.; [ = N. indicum Mill.],NMPB_ONLY
PLANT-1499,NMPB,624,Nervilia aragoana Gaudich.,NMPB_ONLY
PLANT-1500,NMPB,625,Nervilia plicata (Andrews) Schltr.,NMPB_ONLY
PLANT-1501,NMPB,626,Nicotiana tabacum L.,NMPB_ONLY
PLANT-1502,NMPB,627,Nigella sativa L.,NMPB_ONLY
PLANT-1503,NMPB,628,Nilgirianthus ciliatus (Nees) Bremek.; [= Strobilanthes ciliatus Nees],NMPB_ONLY
PLANT-1504,NMPB,629,Nilgirianthus heyneanus (Nees) Bremek.,NMPB_ONLY
PLANT-1505,NMPB,630,Nyctanthes arbor-tristis L.,NMPB_ONLY
PLANT-1506,NMPB,631,Nymphaea alba L.,NMPB_ONLY
PLANT-1507,NMPB,632,Nymphaea nouchali Burm.f.,NMPB_ONLY
PLANT-1508,NMPB,633,Nymphaea stellata Willd.,NMPB_ONLY
PLANT-1509,NMPB,634,Ocimum americanum L.,NMPB_ONLY
PLANT-1510,NMPB,635,Ocimum basilicum L.,NMPB_ONLY
PLANT-1511,NMPB,636,Ocimum gratissimum L.,NMPB_ONLY
PLANT-1512,NMPB,637,Ocimum kilimandscharicum Gurke,NMPB_ONLY
PLANT-1513,NMPB,638,Ocimum tenuiflorum L.; [= O. sanctum L.],NMPB_ONLY
PLANT-1514,BSI,1256,Olea dioica Roxb.,MATCHED
PLANT-1514,NMPB,639,Olea dioica Roxb.,MATCHED
PLANT-1515,BSI,1257,Olea europaea L.,BSI_ONLY
PLANT-1516,BSI,1258,Olea ferruginea Royle,BSI_ONLY
PLANT-1517,BSI,1259,Olea glandulifera Wall. ex G.Don,BSI_ONLY
PLANT-1518,BSI,1260,Onosma bracteatum Wall.,MATCHED
PLANT-1518,NMPB,640,Onosma bracteatum Wall.,MATCHED
PLANT-1519,NMPB,641,Onosma echioides L.,NMPB_ONLY
PLANT-1520,BSI,1261,Onosma hispidum Wall. ex G.Don,MATCHED
PLANT-1520,NMPB,642,Onosma hispidum Wall. ex G.Don,MATCHED
PLANT-1521,NMPB,643,Operculina turpethum (L.) J.Silva Manso; [= Merremia turpethum (L.) Shah & Bhat],NMPB_ONLY
PLANT-1522,BSI,1262,Ophioglossum vulgatum L.,BSI_ONLY
PLANT-1523,BSI,1263,Ophiorrhiza mungos L.,BSI_ONLY
PLANT-1524,BSI,1264,Opuntia coccinellifera Mill.,BSI_ONLY
PLANT-1525,BSI,1265,Opuntia nigricans Haw.,BSI_ONLY
PLANT-1526,NMPB,644,Orchis mascula (L.) L.,NMPB_ONLY
PLANT-1527,BSI,1266,Oreocnide integrifolia Miq.,BSI_ONLY
PLANT-1528,NMPB,645,Origanum majorana L.,NMPB_ONLY
PLANT-1529,BSI,1267,Origanum vulgare L.,BSI_ONLY
PLANT-1530,BSI,1268,Ormocarpum sennoides DC.,BSI_ONLY
PLANT-1531,BSI,1269,Orobanche aegyptiaca Pers.,BSI_ONLY
PLANT-1532,BSI,1270,Oroxylum indicum (L.) Vent.,MATCHED
PLANT-1532,NMPB,646,Oroxylum indicum (L.) Vent.,MATCHED
PLANT-1533,NMPB,647,Orthosiphon glabratus Benth.,NMPB_ONLY
PLANT-1534,BSI,1271,Orthosiphon grandiflorus Boldingh.,BSI_ONLY
PLANT-1535,BSI,1272,Orthosiphon pallidus Royle ex Benth.,BSI_ONLY
PLANT-1536,NMPB,648,Oryza sativa L.,NMPB_ONLY
PLANT-1537,BSI,1273,Osbeckia crinita Benth.,BSI_ONLY
PLANT-1538,BSI,1274,Osbeckia nepalensis Hook.,BSI_ONLY
PLANT-1539,BSI,1275,Osmanthus fragrans Lour.,BSI_ONLY
PLANT-1540,BSI,1276,Osmunda regalis L.,BSI_ONLY
PLANT-1541,BSI,1277,Ougeinia oojeinensis (Roxb.) Hochr.,BSI_ONLY
PLANT-1542,BSI,1278,Ouratea angustifolia Baill. ex Laness.,BSI_ONLY
PLANT-1543,BSI,1279,Oxalis corniculata L.,MATCHED
PLANT-1543,NMPB,649,Oxalis corniculata L.,MATCHED
PLANT-1544,BSI,1280,Oxyria digyna (L.) Hill,BSI_ONLY
PLANT-1545,BSI,1281,Oxystelma secamone (L.) K.Schum.,BSI_ONLY
PLANT-1546,NMPB,650,Pachygone ovata (Poir.) Miers ex,NMPB_ONLY
PLANT-1547,BSI,1282,Pachyrrhizus erosus (L.) Urban,BSI_ONLY
PLANT-1548,NMPB,651,Paederia foetida L.,NMPB_ONLY
PLANT-1549,BSI,1283,Paederia scandens (Lour.) Merr.,MATCHED
PLANT-1549,NMPB,652,Paederia scandens (Lour.) Merr.,MATCHED
PLANT-1550,BSI,1284,Paeonia emodi Wall. ex Hook.f.,MATCHED
PLANT-1550,NMPB,653,Paeonia emodi Wall. ex Hook.f.,MATCHED
PLANT-1551,BSI,1285,Pajanelia longifolia (Willd.) K.Schum.,BSI_ONLY
PLANT-1552,NMPB,654,Panax ginseng C.A.Mey.,NMPB_ONLY
PLANT-1553,BSI,1286,Panax pseudo-ginseng Wall.,BSI_ONLY
PLANT-1554,NMPB,655,Panax pseudoginseng Wall.,NMPB_ONLY
PLANT-1555,NMPB,656,Pandanus fascicularis Lam.,NMPB_ONLY
PLANT-1556,BSI,1287,Panicum antidotale Retz.,BSI_ONLY
PLANT-1557,BSI,1288,Panicum incomtum Trin.,BSI_ONLY
PLANT-1558,BSI,1289,Panicum maximum Jacq.,BSI_ONLY
PLANT-1559,BSI,1290,Papaver argemone L.,BSI_ONLY
PLANT-1560,BSI,1291,Papaver dubium L.,BSI_ONLY
PLANT-1561,BSI,1292,Papaver hybridum L.,BSI_ONLY
PLANT-1562,BSI,1293,Papaver nudicaule L.,BSI_ONLY
PLANT-1563,BSI,1294,Papaver orientale L.,BSI_ONLY
PLANT-1564,BSI,1295,Papaver rhoeas L.,BSI_ONLY
PLANT-1565,BSI,1296,Papaver somniferum L.,MATCHED
PLANT-1565,NMPB,657,Papaver somniferum L.,MATCHED
PLANT-1566,BSI,1297,Paracalyx scariosa (Roxb.) Ali,BSI_ONLY
PLANT-1567,BSI,1298,Parameria polyneura Hook.f.,BSI_ONLY
PLANT-1568,BSI,1299,Paramignya angulata Kurz,BSI_ONLY
PLANT-1569,BSI,1300,Paramignya monophylla Wight,BSI_ONLY
PLANT-1570,NMPB,658,Paris polyphylla Sm.,NMPB_ONLY
PLANT-1571,NMPB,659,Parmelia kamstchadalis Ach.,NMPB_ONLY
PLANT-1572,NMPB,660,Parmelia perforata Ach.,NMPB_ONLY
PLANT-1573,NMPB,661,Parmelia perlata (Huds.) Ach.,NMPB_ONLY
PLANT-1574,BSI,1301,Parsonsia helicandra Hook. & Arn.,BSI_ONLY
PLANT-1575,BSI,1302,Paspalum scrobiculatum L.,BSI_ONLY
PLANT-1576,BSI,1303,Passiflora edulis Sims,BSI_ONLY
PLANT-1577,BSI,1304,Passiflora foetida L.,MATCHED
PLANT-1577,NMPB,662,Passiflora foetida L.,MATCHED
PLANT-1578,NMPB,663,Passiflora incarnata L.,NMPB_ONLY
PLANT-1579,BSI,1305,Pavetta crassicaulis Bremek.,BSI_ONLY
PLANT-1580,BSI,1306,Pavonia odorata Willd.,MATCHED
PLANT-1580,NMPB,664,Pavonia odorata Willd.,MATCHED
PLANT-1581,BSI,1307,Pavonia zeylanica (L.) Cav.,MATCHED
PLANT-1581,NMPB,665,Pavonia zeylanica (L.) Cav.,MATCHED
PLANT-1582,BSI,1308,Pedalium murex L.,MATCHED
PLANT-1582,NMPB,666,Pedalium murex L.,MATCHED
PLANT-1583,BSI,1309,Pedicularis pectinata Wall. ex Benth.,BSI_ONLY
PLANT-1584,BSI,1310,Pedicularis siphonantha D.Don,BSI_ONLY
PLANT-1585,BSI,1311,Pedilanthus tithymaloides (L.) Poit.,BSI_ONLY
PLANT-1586,BSI,1312,Peganum harmala L.,MATCHED
PLANT-1586,NMPB,667,Peganum harmala L.,MATCHED
PLANT-1587,BSI,1313,Pelargonium graveolens L'Herit.,BSI_ONLY
PLANT-1588,BSI,1314,Pellaea hastata (Thunb.) Prantl.,BSI_ONLY
PLANT-1589,BSI,1315,Pentapetes phoenicea L.,MATCHED
PLANT-1589,NMPB,668,Pentapetes phoenicea L.,MATCHED
PLANT-1590,BSI,1316,Pentatropis spiralis (Forsk.) Decne,BSI_ONLY
PLANT-1591,BSI,1317,Pergularia daemia (Forsk.) Choiv.,MATCHED
PLANT-1591,NMPB,669,Pergularia daemia (Forsk.) Choiv.,MATCHED
PLANT-1592,BSI,1318,Pericampylus glaucus (Lam.) Miers.,MATCHED
PLANT-1592,NMPB,670,Pericampylus glaucus (Lam.) Miers.,MATCHED
PLANT-1593,BSI,1319,Perilepta auriculata (Nees) Bremek,BSI_ONLY
PLANT-1594,BSI,1320,Perilla frutescens (L.) Britton,BSI_ONLY
PLANT-1595,BSI,1321,Periploca aphylla Decne.,BSI_ONLY
PLANT-1596,BSI,1322,Peristrophe bicalyculata (Retz.) Nees,MATCHED
PLANT-1596,NMPB,671,Peristrophe bicalyculata (Retz.) Nees,MATCHED
PLANT-1597,BSI,1323,Peristrophe roxburghiana (Roem. & Schult.) Bremek.,BSI_ONLY
PLANT-1598,BSI,1324,Perovskia abrotanoides Kar.,BSI_ONLY
PLANT-1599,BSI,1325,Petroselinum crispum (Mill.) Airy-Shaw,BSI_ONLY
PLANT-1600,BSI,1326,Peucedanum dhana Buch.-Ham. ex C.B.Clarke,BSI_ONLY
PLANT-1601,BSI,1327,Peucedanum grande C.B.Clarke,MATCHED
PLANT-1601,NMPB,672,Peucedanum grande C.B.Clarke,MATCHED
PLANT-1602,BSI,1328,Peucedanum nagpurense Prain,BSI_ONLY
PLANT-1603,BSI,1329,Phaseolus adenanthus G.F.Meyer,BSI_ONLY
PLANT-1604,BSI,1330,Phaseolus lunatus L.,BSI_ONLY
PLANT-1605,BSI,1331,Phaseolus vulgaris L.,BSI_ONLY
PLANT-1606,BSI,1332,Phlogacanthus thyrsiflorus (Roxb.) Nees,BSI_ONLY
PLANT-1607,BSI,1333,Phoenix dactylifera L.,MATCHED
PLANT-1607,NMPB,673,Phoenix dactylifera L.,MATCHED
PLANT-1608,NMPB,674,Phoenix loureirii Kunth; [= P. humilis Royle; var. pedunculata Becc.],NMPB_ONLY
PLANT-1609,BSI,1334,Phoenix pusilla Gaertn.,MATCHED
PLANT-1609,NMPB,675,Phoenix pusilla Gaertn.,MATCHED
PLANT-1610,BSI,1335,Phoenix sylvestris (L.) Roxb.,MATCHED
PLANT-1610,NMPB,676,Phoenix sylvestris (L.) Roxb.,MATCHED
PLANT-1611,BSI,1336,Phyla nodiflora (L.) Greene,MATCHED
PLANT-1611,NMPB,677,Phyla nodiflora (L.) Greene,MATCHED
PLANT-1612,BSI,1337,Phyllanthus acidus (L.) Skeels,BSI_ONLY
PLANT-1613,NMPB,678,Phyllanthus amarus Schumach. & Thonn.; [= P. fraternus Webst.],NMPB_ONLY
PLANT-1614,NMPB,679,Phyllanthus debilis Klein ex Willd.,NMPB_ONLY
PLANT-1615,BSI,1338,Phyllanthus fraternus Webster,BSI_ONLY
PLANT-1616,BSI,1339,Phyllanthus maderaspatensis L.,MATCHED
PLANT-1616,NMPB,680,Phyllanthus maderaspatensis L.,MATCHED
PLANT-1617,NMPB,681,Phyllanthus reticulatus Poir.; [ = Kirganelia reticulata (Poir.) Baill.],NMPB_ONLY
PLANT-1618,BSI,1340,Phyllanthus urinaria L.,MATCHED
PLANT-1618,NMPB,682,Phyllanthus urinaria L.,MATCHED
PLANT-1619,BSI,1341,Phyllanthus virgatus Forst.,MATCHED
PLANT-1619,NMPB,683,Phyllanthus virgatus Forst.,MATCHED
PLANT-1620,BSI,1342,Phyllochlamys taxoides Koord.,BSI_ONLY
PLANT-1621,NMPB,684,Phyllostachys bambusoides Sieb. & Zucc.,NMPB_ONLY
PLANT-1622,BSI,1343,Physalis angulata L.,BSI_ONLY
PLANT-1623,BSI,1344,Physalis minima L.,MATCHED
PLANT-1623,NMPB,685,Physalis minima L.,MATCHED
PLANT-1624,BSI,1345,Physalis peruviana L.,BSI_ONLY
PLANT-1625,BSI,1346,Physochlaina praealta (Walp.) Hook.f.,MATCHED
PLANT-1625,NMPB,686,Physochlaina praealta (Walp.) Hook.f.,MATCHED
PLANT-1626,BSI,1347,Phytolacca acinosa Roxb.,BSI_ONLY
PLANT-1627,BSI,1348,Picororhiza kurroa Royle ex Benth.,BSI_ONLY
PLANT-1628,BSI,1349,Picrasma javanica Blume,BSI_ONLY
PLANT-1629,BSI,1350,Picrasma quassioides (D.Don) Benn.,MATCHED
PLANT-1629,NMPB,687,Picrasma quassioides (D.Don) Benn.,MATCHED
PLANT-1630,BSI,1351,Picris hieracioides L.,BSI_ONLY
PLANT-1631,NMPB,688,Picrorhiza kurroa Royle ex Benth.,NMPB_ONLY
PLANT-1632,NMPB,689,Picrorhiza scrophulariiflora Pennell,NMPB_ONLY
PLANT-1633,BSI,1352,Pilea microphylla (L.) Liebm.,BSI_ONLY
PLANT-1634,BSI,1353,Pimpinella anisum L.,MATCHED
PLANT-1634,NMPB,690,Pimpinella anisum L.,MATCHED
PLANT-1635,BSI,1354,Pimpinella heyneana Wall.,BSI_ONLY
PLANT-1636,BSI,1355,Pinanga dicksonii (Roxb.) Scheffer,BSI_ONLY
PLANT-1637,BSI,1356,Pinus gerardiana Wall. ex Lamb,BSI_ONLY
PLANT-1638,BSI,1357,Pinus roxburghii Sargent.,MATCHED
PLANT-1638,NMPB,691,Pinus roxburghii Sargent.,MATCHED
PLANT-1639,NMPB,692,Piper betle L.,NMPB_ONLY
PLANT-1640,NMPB,693,Piper chaba Hunter; [= P. retrofractum Vahl.],NMPB_ONLY
PLANT-1641,BSI,1358,Piper cubeba L.f.,MATCHED
PLANT-1641,NMPB,694,Piper cubeba L.f.,MATCHED
PLANT-1642,BSI,1359,Piper longum L.,MATCHED
PLANT-1642,NMPB,695,Piper longum L.,MATCHED
PLANT-1643,NMPB,696,Piper nigrum L.,NMPB_ONLY
PLANT-1644,NMPB,697,Piper peepuloides Roxb.,NMPB_ONLY
PLANT-1645,BSI,1360,Piper retrofractum Vahl,BSI_ONLY
PLANT-1646,BSI,1361,Piper sarmentosum Roxb.,BSI_ONLY
PLANT-1647,BSI,1362,Piper sylvaticum Roxb.,BSI_ONLY
PLANT-1648,BSI,1363,Piper trioicum Roxb.,BSI_ONLY
PLANT-1649,BSI,1364,Piper wallichii (Miq.) Hand.-Mazz.,MATCHED
PLANT-1649,NMPB,698,Piper wallichii (Miq.) Hand.-Mazz.,MATCHED
PLANT-1650,BSI,1365,Pisonia mitis L.,BSI_ONLY
PLANT-1651,NMPB,699,Pistacia integerrima Stew. ex Brand.; [= P. chinensis Bunge; var. integerrima Brandis],NMPB_ONLY
PLANT-1652,BSI,1366,Pistacia kinjuk Stocks,BSI_ONLY
PLANT-1653,BSI,1367,Pistacia lentiscus L.,MATCHED
PLANT-1653,NMPB,700,Pistacia lentiscus L.,MATCHED
PLANT-1654,BSI,1368,Pistacia vera L.,MATCHED
PLANT-1654,NMPB,701,Pistacia vera L.,MATCHED
PLANT-1655,BSI,1369,Pistia stratiotes L.,BSI_ONLY
PLANT-1656,BSI,1370,Pisum sativum L.,BSI_ONLY
PLANT-1657,BSI,1371,Pithecellobium angulatum Benth.,BSI_ONLY
PLANT-1658,BSI,1372,Pithecellobium clypearia Benth.,BSI_ONLY
PLANT-1659,BSI,1373,Pithecellobium dulce (Roxb.) Benth.,BSI_ONLY
PLANT-1660,BSI,1374,Pithecellobium monadelphum (Roxb.) Koster,BSI_ONLY
PLANT-1661,BSI,1375,Pittosporum napaulense (DC.) Rehder & E.H.Wilson,BSI_ONLY
PLANT-1662,BSI,1376,Plantago amplexicaulis Cav.,BSI_ONLY
PLANT-1663,BSI,1377,Plantago himalaica Pilger,BSI_ONLY
PLANT-1664,BSI,1378,Plantago lanceolata L.,MATCHED
PLANT-1664,NMPB,702,Plantago lanceolata L.,MATCHED
PLANT-1665,BSI,1379,Plantago major L.,MATCHED
PLANT-1665,NMPB,703,Plantago major L.,MATCHED
PLANT-1666,BSI,1380,Plantago ovata Forsk.,MATCHED
PLANT-1666,NMPB,704,Plantago ovata Forsk.,MATCHED
PLANT-1667,BSI,1381,Plantago psyllium L.,BSI_ONLY
PLANT-1668,BSI,1382,Platanus orientalis L.,BSI_ONLY
PLANT-1669,NMPB,705,Plectranthus amboinicus (Lour.) Spreng.,NMPB_ONLY
PLANT-1670,NMPB,706,Plectranthus barbatus Andrews; [= Coleus forskohlii (Poir.) Briq.],NMPB_ONLY
PLANT-1671,BSI,1383,Plectranthus mollis (Aiton) Spreng.,BSI_ONLY
PLANT-1672,NMPB,707,Plectranthus vettiveroides (Jacob),NMPB_ONLY
PLANT-1673,BSI,1384,Pleopeltis macrocarpa (Borry ex Willd.) Kaulf.,BSI_ONLY
PLANT-1674,BSI,1385,Plesmonium margaritiferum (Roxb.) Schott,BSI_ONLY
PLANT-1675,NMPB,708,Pleurospermum angelicoides (DC.),NMPB_ONLY
PLANT-1676,BSI,1386,Pluchea indica Less.,BSI_ONLY
PLANT-1677,BSI,1387,Pluchea lanceolata (DC.) C.B.Clarke,MATCHED
PLANT-1677,NMPB,709,Pluchea lanceolata (DC.) C.B.Clarke,MATCHED
PLANT-1678,BSI,1388,Plumbago indica L.,MATCHED
PLANT-1678,NMPB,710,Plumbago indica L.,MATCHED
PLANT-1679,BSI,1389,Plumbago zeylanica L.,MATCHED
PLANT-1679,NMPB,711,Plumbago zeylanica L.,MATCHED
PLANT-1680,BSI,1390,Plumeria alba L.,BSI_ONLY
PLANT-1681,BSI,1391,Plumeria rubra L.,BSI_ONLY
PLANT-1682,BSI,1393,Podocarpus neriifolia D.Don,BSI_ONLY
PLANT-1683,NMPB,712,Podophyllum hexandrum Royle; [= P. emodi Wall. ex Honig.],NMPB_ONLY
PLANT-1684,BSI,1394,Pogostemon benghalense (Burm.) Kuntze,BSI_ONLY
PLANT-1685,NMPB,713,Pogostemon cablin (Blanco) Benth.,NMPB_ONLY
PLANT-1686,BSI,1395,Pogostemon heyneanus Benth.,MATCHED
PLANT-1686,NMPB,714,Pogostemon heyneanus Benth.,MATCHED
PLANT-1687,BSI,1396,Pogostemon parviflorus Benth.,BSI_ONLY
PLANT-1688,BSI,1397,Pogostemon purpurascens Dalzell,BSI_ONLY
PLANT-1689,BSI,1398,Polyalthia longifolia (Sonn.) Thwaites,MATCHED
PLANT-1689,NMPB,715,Polyalthia longifolia (Sonn.) Thwaites,MATCHED
PLANT-1690,BSI,1399,Polycarpea corymbosa (L.) Lam.,BSI_ONLY
PLANT-1691,BSI,1400,Polycarpon prostratum (Forsk.) Aschers. & Schweinf.,BSI_ONLY
PLANT-1692,BSI,1401,Polygala crotalarioides Buch.-Ham. ex DC.,BSI_ONLY
PLANT-1693,BSI,1402,Polygala elongata Klein ex Willd.,BSI_ONLY
PLANT-1694,BSI,1403,Polygala glomerata Lour.,BSI_ONLY
PLANT-1695,BSI,1404,Polygala sibirica L.,BSI_ONLY
PLANT-1696,BSI,1405,Polygala telephioides Willd.,BSI_ONLY
PLANT-1697,NMPB,716,Polygonatum cirrhifolium (Wall.) Royle,NMPB_ONLY
PLANT-1698,BSI,1406,Polygonatum multiflorum (L.) Allioni,MATCHED
PLANT-1698,NMPB,717,Polygonatum multiflorum (L.) Allioni,MATCHED
PLANT-1699,NMPB,718,Polygonatum verticillatum (L.) All.,NMPB_ONLY
PLANT-1700,NMPB,719,Polygonum alatum Buch.-Ham.,NMPB_ONLY
PLANT-1701,BSI,1407,Polygonum aviculare L.,MATCHED
PLANT-1701,NMPB,720,Polygonum aviculare L.,MATCHED
PLANT-1702,BSI,1408,Polygonum barbatum L.,BSI_ONLY
PLANT-1703,BSI,1409,Polygonum chinense L.,BSI_ONLY
PLANT-1704,BSI,1410,Polygonum glabrum Willd.,MATCHED
PLANT-1704,NMPB,721,Polygonum glabrum Willd.,MATCHED
PLANT-1705,BSI,1411,Polygonum hydropiper L.,BSI_ONLY
PLANT-1706,BSI,1412,Polygonum molle D.Don,BSI_ONLY
PLANT-1707,BSI,1413,Polygonum nepalense Meissn.,BSI_ONLY
PLANT-1708,BSI,1414,Polygonum orientale L.,BSI_ONLY
PLANT-1709,BSI,1415,Polygonum persicaria L.,BSI_ONLY
PLANT-1710,BSI,1416,Polygonum plebeium R.Br.,BSI_ONLY
PLANT-1711,BSI,1417,Polygonum polystachyum Wall. ex Meissn.,BSI_ONLY
PLANT-1712,NMPB,722,Polygonum punctatum Buch.-Ham.,NMPB_ONLY
PLANT-1713,BSI,1418,Polygonum tenellum Blume,BSI_ONLY
PLANT-1714,BSI,1419,Polygonum virginianum L.,BSI_ONLY
PLANT-1715,BSI,1420,Polygonum viviparum L.,MATCHED
PLANT-1715,NMPB,723,Polygonum viviparum L.,MATCHED
PLANT-1716,BSI,1421,Polypodium vulgare L.,MATCHED
PLANT-1716,NMPB,724,Polypodium vulgare L.,MATCHED
PLANT-1717,BSI,1422,Polyscias fruticosa (L.) Harms,BSI_ONLY
PLANT-1718,NMPB,725,Pongamia pinnata (L.) Pierre; [= P. glabra Vent.; Derris indica,NMPB_ONLY
PLANT-1719,BSI,1423,Populus alba L.,BSI_ONLY
