reading_id,batch_id,storage_id,vehicle_id,timestamp,sensor_id,temperature_c,humidity_percent,light_intensity_lux,switch_status,weight_kg,weight_change_kg,,latitude,longitude,gps_valid,alert_status
READ-002861,MED-2026-012,STR-0012,,2026-07-08T03:54:02.512198,IOT-LIMIT-001,29.39,44.21,162.2,CLOSED,,,,,,,
READ-002862,MED-2026-012,STR-0012,,2026-07-08T04:24:02.512198,IOT-HX711-001,26.11,51.65,187.4,CLOSED,,,,,,,
READ-002863,MED-2026-012,STR-0012,,2026-07-08T04:54:02.512198,IOT-DHT22-001,20.81,42.98,90.2,CLOSED,,,,,,,
READ-002864,MED-2026-012,STR-0012,,2026-07-08T05:24:02.512198,IOT-LIMIT-001,24.27,59.11,95.5,CLOSED,,,,,,,
READ-002865,MED-2026-012,STR-0012,,2026-07-08T05:54:02.512198,IOT-GPS-001,21.38,57.15,169.5,CLOSED,,,,,,,
READ-002866,MED-2026-012,STR-0012,,2026-07-08T06:24:02.512198,IOT-LIMIT-001,23.15,68.74,127.3,CLOSED,,,,,,,
READ-002867,MED-2026-012,STR-0012,,2026-07-08T06:54:02.512198,IOT-DHT22-001,27.24,67.3,101.9,CLOSED,,,,,,,
READ-002868,MED-2026-012,STR-0012,,2026-07-08T07:24:02.512198,IOT-HX711-001,25.68,61.64,137.2,CLOSED,,,,,,,
READ-002869,MED-2026-012,STR-0012,,2026-07-08T07:54:02.512198,IOT-MPU6050-001,24.43,61.65,79.5,CLOSED,,,,,,,
READ-002870,MED-2026-012,STR-0012,,2026-07-08T08:24:02.512198,IOT-LIMIT-001,23.06,62,158,CLOSED,,,,,,,
READ-002871,MED-2026-012,STR-0012,,2026-07-08T08:54:02.512198,IOT-GPS-001,24.93,56.84,94.8,CLOSED,,,,,,,
READ-002872,MED-2026-012,STR-0012,,2026-07-08T09:24:02.512198,IOT-GPS-001,26.66,63.25,110.9,CLOSED,,,,,,,
READ-002873,MED-2026-012,STR-0012,,2026-07-08T09:54:02.512198,IOT-LIMIT-001,26.03,62.94,117.8,CLOSED,,,,,,,
READ-002874,MED-2026-012,STR-0012,,2026-07-08T10:24:02.512198,IOT-MPU6050-001,27.03,47.43,119.3,CLOSED,,,,,,,
READ-002875,MED-2026-012,STR-0012,,2026-07-08T10:54:02.512198,IOT-GPS-001,24.84,51.06,89.1,CLOSED,,,,,,,
READ-002876,MED-2026-012,STR-0012,,2026-07-08T11:24:02.512198,IOT-LIMIT-001,21.02,74.53,170.8,CLOSED,,,,,,,
READ-002877,MED-2026-012,STR-0012,,2026-07-08T11:54:02.512198,IOT-DHT22-001,24.38,56.32,59.2,CLOSED,,,,,,,
READ-002878,MED-2026-012,STR-0012,,2026-07-08T12:24:02.512198,IOT-DHT22-001,25.26,38.25,127.6,CLOSED,,,,,,,
READ-002879,MED-2026-012,STR-0012,,2026-07-08T12:54:02.512198,IOT-HX711-001,25.64,56.2,140,CLOSED,,,,,,,
READ-002880,MED-2026-012,STR-0012,,2026-07-08T13:24:02.512198,IOT-BH1750-001,24.77,57.35,164.2,CLOSED,,,,,,,
READ-002881,MED-2026-013,STR-0013,,2026-07-21T09:41:51.674600,IOT-DHT22-001,21.62,60.79,97,CLOSED,,,,,,,
READ-002882,MED-2026-013,STR-0013,,2026-07-21T10:11:51.674600,IOT-HX711-001,24.65,51.49,91.8,CLOSED,,,,,,,
READ-002883,MED-2026-013,STR-0013,,2026-07-21T10:41:51.674600,IOT-GPS-001,21.55,65.99,118.2,CLOSED,,,,,,,
READ-002884,MED-2026-013,STR-0013,,2026-07-21T11:11:51.674600,IOT-HX711-001,24.13,62.82,181.6,CLOSED,,,,,,,
READ-002885,MED-2026-013,STR-0013,,2026-07-21T11:41:51.674600,IOT-GPS-001,23.62,57.37,122.5,CLOSED,,,,,,,
READ-002886,MED-2026-013,STR-0013,,2026-07-21T12:11:51.674600,IOT-GPS-001,25.14,63.39,124,CLOSED,,,,,,,
READ-002887,MED-2026-013,STR-0013,,2026-07-21T12:41:51.674600,IOT-MPU6050-001,24.48,52.13,125.8,CLOSED,,,,,,,
READ-002888,MED-2026-013,STR-0013,,2026-07-21T13:11:51.674600,IOT-HX711-001,26.67,54.71,127.2,CLOSED,,,,,,,
READ-002889,MED-2026-013,STR-0013,,2026-07-21T13:41:51.674600,IOT-HX711-001,25.12,54.49,61.9,CLOSED,,,,,,,
READ-002890,MED-2026-013,STR-0013,,2026-07-21T14:11:51.674600,IOT-DHT22-001,24.34,51.22,115.4,CLOSED,,,,,,,
READ-002891,MED-2026-013,STR-0013,,2026-07-21T14:41:51.674600,IOT-MPU6050-001,27.35,64.5,114.9,CLOSED,,,,,,,
READ-002892,MED-2026-013,STR-0013,,2026-07-21T15:11:51.674600,IOT-GPS-001,22.78,65.64,121.8,CLOSED,,,,,,,
READ-002893,MED-2026-013,STR-0013,,2026-07-21T15:41:51.674600,IOT-MPU6050-001,26.95,55.32,68.9,CLOSED,,,,,,,
READ-002894,MED-2026-013,STR-0013,,2026-07-21T16:11:51.674600,IOT-BH1750-001,26.33,61.3,120.7,CLOSED,,,,,,,
READ-002895,MED-2026-013,STR-0013,,2026-07-21T16:41:51.674600,IOT-GPS-001,22.71,57.54,122.8,CLOSED,,,,,,,
READ-002896,MED-2026-013,STR-0013,,2026-07-21T17:11:51.674600,IOT-LIMIT-001,26.74,53.05,44.6,CLOSED,,,,,,,
READ-002897,MED-2026-013,STR-0013,,2026-07-21T17:41:51.674600,IOT-MPU6050-001,25.59,63.43,189.1,CLOSED,,,,,,,
READ-002898,MED-2026-013,STR-0013,,2026-07-21T18:11:51.674600,IOT-HX711-001,22.49,52.18,87.4,CLOSED,,,,,,,
READ-002899,MED-2026-013,STR-0013,,2026-07-21T18:41:51.674600,IOT-LIMIT-001,24.43,49.92,117.2,CLOSED,,,,,,,
READ-002900,MED-2026-013,STR-0013,,2026-07-21T19:11:51.674600,IOT-DHT22-001,26.41,55.07,98.7,CLOSED,,,,,,,
READ-002901,MED-2026-013,STR-0013,,2026-07-21T19:41:51.674600,IOT-DHT22-001,26.87,47.87,171.1,CLOSED,,,,,,,
READ-002902,MED-2026-013,STR-0013,,2026-07-21T20:11:51.674600,IOT-LIMIT-001,26.85,57.84,176.8,CLOSED,,,,,,,
READ-002903,MED-2026-013,STR-0013,,2026-07-21T20:41:51.674600,IOT-LIMIT-001,23.87,63.25,126.2,CLOSED,,,,,,,
READ-002904,MED-2026-013,STR-0013,,2026-07-21T21:11:51.674600,IOT-BH1750-001,25.27,51.05,126.8,CLOSED,,,,,,,
READ-002905,MED-2026-013,STR-0013,,2026-07-21T21:41:51.674600,IOT-GPS-001,29.35,56.22,114.8,CLOSED,,,,,,,
READ-002906,MED-2026-013,STR-0013,,2026-07-21T22:11:51.674600,IOT-MPU6050-001,26.39,61.25,166.2,CLOSED,,,,,,,
READ-002907,MED-2026-013,STR-0013,,2026-07-21T22:41:51.674600,IOT-DHT22-001,27.49,47.31,83.1,CLOSED,,,,,,,
READ-002908,MED-2026-013,STR-0013,,2026-07-21T23:11:51.674600,IOT-MPU6050-001,25.66,52.41,95.4,CLOSED,,,,,,,
READ-002909,MED-2026-013,STR-0013,,2026-07-21T23:41:51.674600,IOT-MPU6050-001,27.07,57.24,92.1,CLOSED,,,,,,,
READ-002910,MED-2026-013,STR-0013,,2026-07-22T00:11:51.674600,IOT-HX711-001,26.58,50.06,122.1,CLOSED,,,,,,,
READ-002911,MED-2026-013,STR-0013,,2026-07-22T00:41:51.674600,IOT-MPU6050-001,23,58.34,119.7,CLOSED,,,,,,,
READ-002912,MED-2026-013,STR-0013,,2026-07-22T01:11:51.674600,IOT-MPU6050-001,26.16,55.21,132.7,CLOSED,,,,,,,
READ-002913,MED-2026-013,STR-0013,,2026-07-22T01:41:51.674600,IOT-LIMIT-001,25.57,50.85,92.7,CLOSED,,,,,,,
READ-002914,MED-2026-013,STR-0013,,2026-07-22T02:11:51.674600,IOT-DHT22-001,25.46,58.87,167.5,CLOSED,,,,,,,
READ-002915,MED-2026-013,STR-0013,,2026-07-22T02:41:51.674600,IOT-BH1750-001,22.64,56.18,110.7,CLOSED,,,,,,,
READ-002916,MED-2026-013,STR-0013,,2026-07-22T03:11:51.674600,IOT-DHT22-001,21.69,57.21,96.3,CLOSED,,,,,,,
READ-002917,MED-2026-013,STR-0013,,2026-07-22T03:41:51.674600,IOT-HX711-001,25.11,53.43,74.1,CLOSED,,,,,,,
READ-002918,MED-2026-013,STR-0013,,2026-07-22T04:11:51.674600,IOT-DHT22-001,25.04,61.69,120.8,CLOSED,,,,,,,
READ-002919,MED-2026-013,STR-0013,,2026-07-22T04:41:51.674600,IOT-MPU6050-001,19.41,61.16,94.5,CLOSED,,,,,,,
READ-002920,MED-2026-013,STR-0013,,2026-07-22T05:11:51.674600,IOT-GPS-001,25.15,70,177,CLOSED,,,,,,,
READ-002921,MED-2026-013,STR-0013,,2026-07-22T05:41:51.674600,IOT-MPU6050-001,26.21,77.46,123.9,CLOSED,,,,,,,
READ-002922,MED-2026-013,STR-0013,,2026-07-22T06:11:51.674600,IOT-DHT22-001,22.55,55.34,131.7,CLOSED,,,,,,,
READ-002923,MED-2026-013,STR-0013,,2026-07-22T06:41:51.674600,IOT-BH1750-001,24.59,52.54,102.9,CLOSED,,,,,,,
READ-002924,MED-2026-013,STR-0013,,2026-07-22T07:11:51.674600,IOT-GPS-001,26.35,70.36,124.6,CLOSED,,,,,,,
READ-002925,MED-2026-013,STR-0013,,2026-07-22T07:41:51.674600,IOT-DHT22-001,22.91,57.34,118.4,CLOSED,,,,,,,
READ-002926,MED-2026-013,STR-0013,,2026-07-22T08:11:51.674600,IOT-LIMIT-001,20.84,46.8,126.1,CLOSED,,,,,,,
READ-002927,MED-2026-013,STR-0013,,2026-07-22T08:41:51.674600,IOT-DHT22-001,25.59,62.91,133,CLOSED,,,,,,,
READ-002928,MED-2026-013,STR-0013,,2026-07-22T09:11:51.674600,IOT-HX711-001,26.05,61.91,163.5,CLOSED,,,,,,,
READ-002929,MED-2026-013,STR-0013,,2026-07-22T09:41:51.674600,IOT-HX711-001,25.35,71.45,90.8,CLOSED,,,,,,,
READ-002930,MED-2026-013,STR-0013,,2026-07-22T10:11:51.674600,IOT-LIMIT-001,23.9,62.31,121.3,CLOSED,,,,,,,
READ-002931,MED-2026-013,STR-0013,,2026-07-22T10:41:51.674600,IOT-BH1750-001,26.15,53.31,175.2,CLOSED,,,,,,,
READ-002932,MED-2026-013,STR-0013,,2026-07-22T11:11:51.674600,IOT-BH1750-001,23.61,53.33,104.6,CLOSED,,,,,,,
READ-002933,MED-2026-013,STR-0013,,2026-07-22T11:41:51.674600,IOT-DHT22-001,20.65,52.18,109.6,CLOSED,,,,,,,
READ-002934,MED-2026-013,STR-0013,,2026-07-22T12:11:51.674600,IOT-LIMIT-001,27.7,50.39,150.4,CLOSED,,,,,,,
READ-002935,MED-2026-013,STR-0013,,2026-07-22T12:41:51.674600,IOT-DHT22-001,20.92,52.63,63.3,CLOSED,,,,,,,
READ-002936,MED-2026-013,STR-0013,,2026-07-22T13:11:51.674600,IOT-DHT22-001,23.6,54.73,131,CLOSED,,,,,,,
READ-002937,MED-2026-013,STR-0013,,2026-07-22T13:41:51.674600,IOT-BH1750-001,24.22,57.45,110.1,CLOSED,,,,,,,
READ-002938,MED-2026-013,STR-0013,,2026-07-22T14:11:51.674600,IOT-MPU6050-001,23.24,54.95,105.1,CLOSED,,,,,,,
READ-002939,MED-2026-013,STR-0013,,2026-07-22T14:41:51.674600,IOT-BH1750-001,25.24,57.35,72.8,CLOSED,,,,,,,
READ-002940,MED-2026-013,STR-0013,,2026-07-22T15:11:51.674600,IOT-BH1750-001,24.9,46.17,85.9,CLOSED,,,,,,,
READ-002941,MED-2026-013,STR-0013,,2026-07-22T15:41:51.674600,IOT-HX711-001,22.54,54.32,71.5,CLOSED,,,,,,,
READ-002942,MED-2026-013,STR-0013,,2026-07-22T16:11:51.674600,IOT-MPU6050-001,28.67,62.56,77.9,CLOSED,,,,,,,
READ-002943,MED-2026-013,STR-0013,,2026-07-22T16:41:51.674600,IOT-GPS-001,23.04,60.99,96.7,CLOSED,,,,,,,
READ-002944,MED-2026-013,STR-0013,,2026-07-22T17:11:51.674600,IOT-BH1750-001,25.47,54.95,99.1,CLOSED,,,,,,,
READ-002945,MED-2026-013,STR-0013,,2026-07-22T17:41:51.674600,IOT-LIMIT-001,26.73,67.69,107.4,CLOSED,,,,,,,
READ-002946,MED-2026-013,STR-0013,,2026-07-22T18:11:51.674600,IOT-LIMIT-001,25.96,55.09,93,CLOSED,,,,,,,
READ-002947,MED-2026-013,STR-0013,,2026-07-22T18:41:51.674600,IOT-LIMIT-001,27.74,59.79,145.9,CLOSED,,,,,,,
READ-002948,MED-2026-013,STR-0013,,2026-07-22T19:11:51.674600,IOT-HX711-001,24.68,62.66,150.2,CLOSED,,,,,,,
READ-002949,MED-2026-013,STR-0013,,2026-07-22T19:41:51.674600,IOT-GPS-001,25.91,53.34,95.3,CLOSED,,,,,,,
READ-002950,MED-2026-013,STR-0013,,2026-07-22T20:11:51.674600,IOT-BH1750-001,23.47,65.32,119.5,CLOSED,,,,,,,
READ-002951,MED-2026-013,STR-0013,,2026-07-22T20:41:51.674600,IOT-DHT22-001,29.58,56.74,106.6,CLOSED,,,,,,,
READ-002952,MED-2026-013,STR-0013,,2026-07-22T21:11:51.674600,IOT-DHT22-001,24.92,57.75,115.9,CLOSED,,,,,,,
READ-002953,MED-2026-013,STR-0013,,2026-07-22T21:41:51.674600,IOT-GPS-001,25.92,51.05,81.5,CLOSED,,,,,,,
READ-002954,MED-2026-013,STR-0013,,2026-07-22T22:11:51.674600,IOT-LIMIT-001,26.22,65.61,106.7,CLOSED,,,,,,,
READ-002955,MED-2026-013,STR-0013,,2026-07-22T22:41:51.674600,IOT-LIMIT-001,26.65,48.95,120.6,CLOSED,,,,,,,
READ-002956,MED-2026-013,STR-0013,,2026-07-22T23:11:51.674600,IOT-BH1750-001,25.04,65.85,93.1,CLOSED,,,,,,,
READ-002957,MED-2026-013,STR-0013,,2026-07-22T23:41:51.674600,IOT-HX711-001,26.42,53.47,113.7,CLOSED,,,,,,,
READ-002958,MED-2026-013,STR-0013,,2026-07-23T00:11:51.674600,IOT-BH1750-001,23.09,65.55,144,CLOSED,,,,,,,
READ-002959,MED-2026-013,STR-0013,,2026-07-23T00:41:51.674600,IOT-LIMIT-001,28.71,57.23,150.8,CLOSED,,,,,,,
READ-002960,MED-2026-013,STR-0013,,2026-07-23T01:11:51.674600,IOT-BH1750-001,25.56,60.51,101,CLOSED,,,,,,,
READ-002961,MED-2026-013,STR-0013,,2026-07-23T01:41:51.674600,IOT-MPU6050-001,24.71,66.27,147.9,CLOSED,,,,,,,
READ-002962,MED-2026-013,STR-0013,,2026-07-23T02:11:51.674600,IOT-MPU6050-001,25.51,44.05,167,CLOSED,,,,,,,
READ-002963,MED-2026-013,STR-0013,,2026-07-23T02:41:51.674600,IOT-DHT22-001,22.12,56.8,207.3,CLOSED,,,,,,,
READ-002964,MED-2026-013,STR-0013,,2026-07-23T03:11:51.674600,IOT-BH1750-001,26.54,67.25,65.6,CLOSED,,,,,,,
READ-002965,MED-2026-013,STR-0013,,2026-07-23T03:41:51.674600,IOT-HX711-001,23.46,63.13,73.3,CLOSED,,,,,,,
READ-002966,MED-2026-013,STR-0013,,2026-07-23T04:11:51.674600,IOT-HX711-001,27.05,45.04,105.2,CLOSED,,,,,,,
READ-002967,MED-2026-013,STR-0013,,2026-07-23T04:41:51.674600,IOT-GPS-001,23.62,60.17,95.7,CLOSED,,,,,,,
READ-002968,MED-2026-013,STR-0013,,2026-07-23T05:11:51.674600,IOT-HX711-001,25.8,55.48,81.7,CLOSED,,,,,,,
READ-002969,MED-2026-013,STR-0013,,2026-07-23T05:41:51.674600,IOT-BH1750-001,26.32,55.96,153.9,CLOSED,,,,,,,
READ-002970,MED-2026-013,STR-0013,,2026-07-23T06:11:51.674600,IOT-DHT22-001,24.24,70.84,157.3,CLOSED,,,,,,,
READ-002971,MED-2026-013,STR-0013,,2026-07-23T06:41:51.674600,IOT-LIMIT-001,21.71,54.23,67.4,CLOSED,,,,,,,
READ-002972,MED-2026-013,STR-0013,,2026-07-23T07:11:51.674600,IOT-MPU6050-001,27.75,57.98,95.6,CLOSED,,,,,,,
READ-002973,MED-2026-013,STR-0013,,2026-07-23T07:41:51.674600,IOT-BH1750-001,24.2,47.36,111.6,CLOSED,,,,,,,
READ-002974,MED-2026-013,STR-0013,,2026-07-23T08:11:51.674600,IOT-DHT22-001,25.99,62.95,102.2,CLOSED,,,,,,,
READ-002975,MED-2026-013,STR-0013,,2026-07-23T08:41:51.674600,IOT-GPS-001,24.22,60.55,56.3,CLOSED,,,,,,,
READ-002976,MED-2026-013,STR-0013,,2026-07-23T09:11:51.674600,IOT-MPU6050-001,20.16,63.52,124.8,CLOSED,,,,,,,
READ-002977,MED-2026-013,STR-0013,,2026-07-23T09:41:51.674600,IOT-DHT22-001,23.12,67.01,153.5,CLOSED,,,,,,,
READ-002978,MED-2026-013,STR-0013,,2026-07-23T10:11:51.674600,IOT-MPU6050-001,25.96,58.61,201.7,CLOSED,,,,,,,
READ-002979,MED-2026-013,STR-0013,,2026-07-23T10:41:51.674600,IOT-BH1750-001,23.1,48.68,81.7,CLOSED,,,,,,,
READ-002980,MED-2026-013,STR-0013,,2026-07-23T11:11:51.674600,IOT-HX711-001,28.49,51.52,56.4,CLOSED,,,,,,,
READ-002981,MED-2026-013,STR-0013,,2026-07-23T11:41:51.674600,IOT-LIMIT-001,25.1,57.23,124.6,CLOSED,,,,,,,
READ-002982,MED-2026-013,STR-0013,,2026-07-23T12:11:51.674600,IOT-MPU6050-001,24.66,61.82,83.2,CLOSED,,,,,,,
READ-002983,MED-2026-013,STR-0013,,2026-07-23T12:41:51.674600,IOT-GPS-001,21.88,64.48,126,CLOSED,,,,,,,
READ-002984,MED-2026-013,STR-0013,,2026-07-23T13:11:51.674600,IOT-LIMIT-001,24.27,54.74,140,CLOSED,,,,,,,
READ-002985,MED-2026-013,STR-0013,,2026-07-23T13:41:51.674600,IOT-MPU6050-001,23.45,46.52,142.8,CLOSED,,,,,,,
READ-002986,MED-2026-013,STR-0013,,2026-07-23T14:11:51.674600,IOT-HX711-001,25.29,48.6,139.3,CLOSED,,,,,,,
READ-002987,MED-2026-013,STR-0013,,2026-07-23T14:41:51.674600,IOT-HX711-001,23.98,53.08,122.6,CLOSED,,,,,,,
READ-002988,MED-2026-013,STR-0013,,2026-07-23T15:11:51.674600,IOT-GPS-001,24.3,45.9,81.7,CLOSED,,,,,,,
READ-002989,MED-2026-013,STR-0013,,2026-07-23T15:41:51.674600,IOT-MPU6050-001,23.33,49.74,101.4,CLOSED,,,,,,,
READ-002990,MED-2026-013,STR-0013,,2026-07-23T16:11:51.674600,IOT-LIMIT-001,27.12,60.21,150.8,CLOSED,,,,,,,
READ-002991,MED-2026-013,STR-0013,,2026-07-23T16:41:51.674600,IOT-GPS-001,28.35,53.96,100,CLOSED,,,,,,,
READ-002992,MED-2026-013,STR-0013,,2026-07-23T17:11:51.674600,IOT-GPS-001,24.76,59.89,115.5,CLOSED,,,,,,,
READ-002993,MED-2026-013,STR-0013,,2026-07-23T17:41:51.674600,IOT-MPU6050-001,22.4,54.29,93.5,CLOSED,,,,,,,
READ-002994,MED-2026-013,STR-0013,,2026-07-23T18:11:51.674600,IOT-DHT22-001,25.33,57.5,177.2,CLOSED,,,,,,,
READ-002995,MED-2026-013,STR-0013,,2026-07-23T18:41:51.674600,IOT-DHT22-001,28.99,54.03,115.5,CLOSED,,,,,,,
READ-002996,MED-2026-013,STR-0013,,2026-07-23T19:11:51.674600,IOT-HX711-001,23.66,58.37,146.3,CLOSED,,,,,,,
READ-002997,MED-2026-013,STR-0013,,2026-07-23T19:41:51.674600,IOT-LIMIT-001,24.13,58.11,128.4,CLOSED,,,,,,,
READ-002998,MED-2026-013,STR-0013,,2026-07-23T20:11:51.674600,IOT-HX711-001,20.93,54.93,163.9,CLOSED,,,,,,,
READ-002999,MED-2026-013,STR-0013,,2026-07-23T20:41:51.674600,IOT-DHT22-001,26.16,64.84,119.6,CLOSED,,,,,,,
READ-003000,MED-2026-013,STR-0013,,2026-07-23T21:11:51.674600,IOT-BH1750-001,21.68,44.85,170.7,CLOSED,,,,,,,
READ-003001,MED-2026-013,STR-0013,,2026-07-23T21:41:51.674600,IOT-LIMIT-001,23.26,50.65,144.4,CLOSED,,,,,,,
READ-003002,MED-2026-013,STR-0013,,2026-07-23T22:11:51.674600,IOT-BH1750-001,27.42,60.26,116.3,CLOSED,,,,,,,
READ-003003,MED-2026-013,STR-0013,,2026-07-23T22:41:51.674600,IOT-LIMIT-001,27.52,67.26,108.5,CLOSED,,,,,,,
READ-003004,MED-2026-013,STR-0013,,2026-07-23T23:11:51.674600,IOT-BH1750-001,24.87,54.46,47.6,CLOSED,,,,,,,
READ-003005,MED-2026-013,STR-0013,,2026-07-23T23:41:51.674600,IOT-BH1750-001,25.21,57.7,120.2,CLOSED,,,,,,,
READ-003006,MED-2026-013,STR-0013,,2026-07-24T00:11:51.674600,IOT-HX711-001,24.28,54.14,141.3,CLOSED,,,,,,,
READ-003007,MED-2026-013,STR-0013,,2026-07-24T00:41:51.674600,IOT-MPU6050-001,26.57,60.28,152.7,CLOSED,,,,,,,
READ-003008,MED-2026-013,STR-0013,,2026-07-24T01:11:51.674600,IOT-LIMIT-001,24.81,71.54,117.3,CLOSED,,,,,,,
READ-003009,MED-2026-013,STR-0013,,2026-07-24T01:41:51.674600,IOT-HX711-001,23.5,47.48,64.7,CLOSED,,,,,,,
READ-003010,MED-2026-013,STR-0013,,2026-07-24T02:11:51.674600,IOT-HX711-001,27.2,63.03,154.8,CLOSED,,,,,,,
READ-003011,MED-2026-013,STR-0013,,2026-07-24T02:41:51.674600,IOT-LIMIT-001,23.67,71.11,203.2,CLOSED,,,,,,,
READ-003012,MED-2026-013,STR-0013,,2026-07-24T03:11:51.674600,IOT-LIMIT-001,25.95,62.85,100.9,CLOSED,,,,,,,
READ-003013,MED-2026-013,STR-0013,,2026-07-24T03:41:51.674600,IOT-DHT22-001,27.83,62.72,154.8,CLOSED,,,,,,,
READ-003014,MED-2026-013,STR-0013,,2026-07-24T04:11:51.674600,IOT-HX711-001,24.26,58.05,155.9,CLOSED,,,,,,,
READ-003015,MED-2026-013,STR-0013,,2026-07-24T04:41:51.674600,IOT-DHT22-001,25,62.83,114.5,CLOSED,,,,,,,
READ-003016,MED-2026-013,STR-0013,,2026-07-24T05:11:51.674600,IOT-GPS-001,25.98,40.4,87.6,CLOSED,,,,,,,
READ-003017,MED-2026-013,STR-0013,,2026-07-24T05:41:51.674600,IOT-DHT22-001,24.9,59.96,55.6,CLOSED,,,,,,,
READ-003018,MED-2026-013,STR-0013,,2026-07-24T06:11:51.674600,IOT-DHT22-001,21.89,48.22,121.5,CLOSED,,,,,,,
READ-003019,MED-2026-013,STR-0013,,2026-07-24T06:41:51.674600,IOT-GPS-001,24.1,64.69,112.6,CLOSED,,,,,,,
READ-003020,MED-2026-013,STR-0013,,2026-07-24T07:11:51.674600,IOT-GPS-001,28.29,60.17,125.5,CLOSED,,,,,,,
READ-003021,MED-2026-013,STR-0013,,2026-07-24T07:41:51.674600,IOT-LIMIT-001,24.6,57.43,120.4,CLOSED,,,,,,,
READ-003022,MED-2026-013,STR-0013,,2026-07-24T08:11:51.674600,IOT-HX711-001,23.41,68.55,102.7,CLOSED,,,,,,,
READ-003023,MED-2026-013,STR-0013,,2026-07-24T08:41:51.674600,IOT-DHT22-001,26.48,62.28,59.2,CLOSED,,,,,,,
READ-003024,MED-2026-013,STR-0013,,2026-07-24T09:11:51.674600,IOT-HX711-001,27.19,45.8,162.5,CLOSED,,,,,,,
READ-003025,MED-2026-013,STR-0013,,2026-07-24T09:41:51.674600,IOT-BH1750-001,25.07,37.66,76.1,CLOSED,,,,,,,
READ-003026,MED-2026-013,STR-0013,,2026-07-24T10:11:51.674600,IOT-DHT22-001,26.79,51.71,145.5,CLOSED,,,,,,,
READ-003027,MED-2026-013,STR-0013,,2026-07-24T10:41:51.674600,IOT-MPU6050-001,22.64,68.64,110.9,CLOSED,,,,,,,
READ-003028,MED-2026-013,STR-0013,,2026-07-24T11:11:51.674600,IOT-GPS-001,25.3,56.66,130,CLOSED,,,,,,,
READ-003029,MED-2026-013,STR-0013,,2026-07-24T11:41:51.674600,IOT-DHT22-001,24.37,74.69,76.5,CLOSED,,,,,,,
READ-003030,MED-2026-013,STR-0013,,2026-07-24T12:11:51.674600,IOT-DHT22-001,24.79,57.13,82.9,CLOSED,,,,,,,
READ-003031,MED-2026-013,STR-0013,,2026-07-24T12:41:51.674600,IOT-BH1750-001,27.11,60.73,133.7,CLOSED,,,,,,,
READ-003032,MED-2026-013,STR-0013,,2026-07-24T13:11:51.674600,IOT-DHT22-001,27.46,65.8,99.7,CLOSED,,,,,,,
READ-003033,MED-2026-013,STR-0013,,2026-07-24T13:41:51.674600,IOT-GPS-001,25.68,58.89,139.9,CLOSED,,,,,,,
READ-003034,MED-2026-013,STR-0013,,2026-07-24T14:11:51.674600,IOT-MPU6050-001,25.06,61.27,66.2,CLOSED,,,,,,,
READ-003035,MED-2026-013,STR-0013,,2026-07-24T14:41:51.674600,IOT-LIMIT-001,25.04,72.65,148.3,CLOSED,,,,,,,
READ-003036,MED-2026-013,STR-0013,,2026-07-24T15:11:51.674600,IOT-MPU6050-001,25.24,65.94,114.1,CLOSED,,,,,,,
READ-003037,MED-2026-013,STR-0013,,2026-07-24T15:41:51.674600,IOT-MPU6050-001,24.35,58.83,126.3,CLOSED,,,,,,,
READ-003038,MED-2026-013,STR-0013,,2026-07-24T16:11:51.674600,IOT-HX711-001,24.23,56.73,45.3,CLOSED,,,,,,,
READ-003039,MED-2026-013,STR-0013,,2026-07-24T16:41:51.674600,IOT-DHT22-001,26.22,57.88,132.8,CLOSED,,,,,,,
READ-003040,MED-2026-013,STR-0013,,2026-07-24T17:11:51.674600,IOT-HX711-001,22.07,67.93,96.7,CLOSED,,,,,,,
READ-003041,MED-2026-013,STR-0013,,2026-07-24T17:41:51.674600,IOT-GPS-001,26.31,55.57,106.5,CLOSED,,,,,,,
READ-003042,MED-2026-013,STR-0013,,2026-07-24T18:11:51.674600,IOT-DHT22-001,27.2,58.13,135.3,CLOSED,,,,,,,
READ-003043,MED-2026-013,STR-0013,,2026-07-24T18:41:51.674600,IOT-HX711-001,24.95,57.78,141.2,CLOSED,,,,,,,
READ-003044,MED-2026-013,STR-0013,,2026-07-24T19:11:51.674600,IOT-GPS-001,25.76,46.1,153,CLOSED,,,,,,,
READ-003045,MED-2026-013,STR-0013,,2026-07-24T19:41:51.674600,IOT-GPS-001,23.63,54.34,97.6,CLOSED,,,,,,,
READ-003046,MED-2026-013,STR-0013,,2026-07-24T20:11:51.674600,IOT-BH1750-001,23.17,60.98,105.5,CLOSED,,,,,,,
READ-003047,MED-2026-013,STR-0013,,2026-07-24T20:41:51.674600,IOT-DHT22-001,26.96,46.94,132.1,CLOSED,,,,,,,
READ-003048,MED-2026-013,STR-0013,,2026-07-24T21:11:51.674600,IOT-DHT22-001,24.88,53.34,186.2,CLOSED,,,,,,,
READ-003049,MED-2026-013,STR-0013,,2026-07-24T21:41:51.674600,IOT-BH1750-001,23.65,64.34,66.7,CLOSED,,,,,,,
READ-003050,MED-2026-013,STR-0013,,2026-07-24T22:11:51.674600,IOT-BH1750-001,24.05,45.26,124,CLOSED,,,,,,,
READ-003051,MED-2026-013,STR-0013,,2026-07-24T22:41:51.674600,IOT-GPS-001,22.34,54.84,135,CLOSED,,,,,,,
